Post_ID;Platform;Hashtag;Content_Type;Region;Views;Likes;Shares;Comments;Engagement_Level
Post_3125;Instagram;#Fashion;Reel;Japan;2202961;39829;39612;33557;Low
Post_3126;TikTok;#Viral;Video;Canada;1877441;110030;2062;22105;High
Post_3127;Instagram;#Tech;Live Stream;UK;2316030;473612;67470;39461;Low
Post_3128;TikTok;#Viral;Reel;Germany;994627;274119;14486;14662;Medium
Post_3129;TikTok;#Music;Video;Japan;4096259;355421;35317;8773;Medium
Post_3130;YouTube;#Fashion;Live Stream;Canada;4485690;428585;35124;26006;Medium
Post_3131;TikTok;#Comedy;Live Stream;Brazil;4129059;10779;49769;49608;Low
Post_3132;Twitter;#Fashion;Live Stream;Germany;695143;445169;82700;22347;Medium
Post_3133;TikTok;#Dance;Reel;Brazil;3830713;309847;47878;25793;High
Post_3134;TikTok;#Fitness;Shorts;Germany;2973845;499922;38576;19020;High
Post_3135;Twitter;#Fitness;Reel;Canada;4718747;76519;2851;10195;High
Post_3136;TikTok;#Challenge;Live Stream;Australia;1108583;156718;15931;27325;High
Post_3137;YouTube;#Dance;Shorts;Canada;2664292;168521;48709;898;Medium
Post_3138;TikTok;#Challenge;Reel;Brazil;4440291;236499;38230;42230;Low
Post_3139;TikTok;#Challenge;Post;Japan;3096154;157721;32538;35012;High
Post_3140;Instagram;#Tech;Live Stream;UK;1800642;446765;97999;9762;Low
Post_3141;TikTok;#Viral;Shorts;Brazil;1546442;244895;62161;17635;Medium
Post_3142;Twitter;#Dance;Post;India;3684565;82773;32745;7069;High
Post_3143;TikTok;#Gaming;Reel;Canada;2836188;36484;53999;3938;Low
Post_3144;Twitter;#Challenge;Video;Brazil;1927040;160622;93396;5725;Low
Post_3145;Twitter;#Education;Post;Germany;2710942;161337;11653;28138;Medium
Post_3146;TikTok;#Fitness;Tweet;Japan;1428672;39949;70314;15133;Low
Post_3147;Twitter;#Tech;Live Stream;Japan;171187;222198;53766;33555;High
Post_3148;TikTok;#Education;Post;Brazil;2400993;149169;86258;22586;Low
Post_3149;YouTube;#Fashion;Shorts;USA;683404;125632;69396;42246;High
Post_3150;YouTube;#Dance;Reel;UK;1084845;236291;48695;20230;Low
Post_3151;TikTok;#Fashion;Post;Germany;785441;251319;90801;45639;High
Post_3152;Instagram;#Fitness;Shorts;Japan;2088618;33474;31406;37790;Low
Post_3153;YouTube;#Fitness;Reel;Australia;1877888;358995;39781;6260;Medium
Post_3154;YouTube;#Viral;Reel;Brazil;2518128;77170;26752;2951;Medium
Post_3155;YouTube;#Tech;Post;Brazil;2056076;481020;94615;25181;Medium
Post_3156;YouTube;#Tech;Tweet;Brazil;535121;205652;74668;45507;Medium
Post_3157;TikTok;#Fashion;Tweet;India;3881244;322762;69154;45772;Low
Post_3158;YouTube;#Gaming;Post;USA;4498572;449425;54623;35583;High
Post_3159;Instagram;#Fashion;Video;Germany;3008256;49571;4667;7419;High
Post_3160;YouTube;#Gaming;Reel;Brazil;1987787;41192;4687;26107;Low
Post_3161;TikTok;#Dance;Tweet;USA;4486633;27418;58555;3114;Low
Post_3162;TikTok;#Gaming;Live Stream;Brazil;496567;260126;47936;7127;High
Post_3163;YouTube;#Music;Tweet;UK;4731153;280741;96904;17906;Medium
Post_3164;Twitter;#Viral;Post;Brazil;212704;431284;38305;46613;High
Post_3165;Twitter;#Fashion;Reel;USA;1314532;324119;29318;7716;High
Post_3166;TikTok;#Education;Video;UK;1616973;258225;21629;6932;Medium
Post_3167;Instagram;#Education;Post;USA;3692899;333304;64397;41206;High
Post_3168;Twitter;#Tech;Live Stream;UK;1670435;67796;52824;30462;Medium
Post_3169;Twitter;#Fashion;Shorts;India;3923288;442212;71040;4338;Medium
Post_3170;TikTok;#Viral;Shorts;Canada;1756626;3030;44751;5046;Medium
Post_3171;Twitter;#Tech;Tweet;Japan;1262732;476695;34147;6539;Low
Post_3172;Instagram;#Fashion;Tweet;Brazil;652613;68913;48724;2520;High
Post_3173;TikTok;#Fashion;Live Stream;Japan;2216863;499147;11602;4513;Low
Post_3174;TikTok;#Tech;Video;India;3847940;382933;33818;35325;High
Post_3175;TikTok;#Tech;Live Stream;UK;431450;299277;88023;22378;Medium
Post_3176;YouTube;#Music;Reel;USA;4136937;384754;68003;30923;High
Post_3177;Twitter;#Education;Tweet;Brazil;4747512;453977;51450;12085;Medium
Post_3178;YouTube;#Challenge;Reel;Canada;2391980;444847;46095;44360;Low
Post_3179;Twitter;#Dance;Shorts;USA;2663152;206052;32784;32820;High
Post_3180;Twitter;#Fashion;Reel;Australia;932607;202697;90673;270;High
Post_3181;Twitter;#Comedy;Reel;USA;1295631;384661;43128;25664;High
Post_3182;TikTok;#Tech;Shorts;Japan;3914990;257949;1409;41644;Medium
Post_3183;Instagram;#Gaming;Live Stream;Brazil;4004484;28922;67896;39287;Medium
Post_3184;Twitter;#Fitness;Post;India;2526693;23428;62797;28304;Medium
Post_3185;Twitter;#Gaming;Reel;UK;3234591;152530;42933;15910;Low
Post_3186;Twitter;#Challenge;Shorts;Australia;1680858;306722;26650;22652;Low
Post_3187;YouTube;#Dance;Live Stream;Japan;3524578;205017;50107;46380;Low
Post_3188;Twitter;#Comedy;Tweet;Australia;811909;267877;99635;33755;Low
Post_3189;Instagram;#Tech;Shorts;USA;2703206;265588;10903;43619;Low
Post_3190;Twitter;#Fashion;Shorts;Canada;4926792;476756;74016;30462;Medium
Post_3191;Instagram;#Gaming;Live Stream;USA;2605580;295265;43546;18596;High
Post_3192;Instagram;#Dance;Video;Canada;675381;235103;16489;18896;Low
Post_3193;YouTube;#Tech;Post;Brazil;2583578;117156;48201;44942;High
Post_3194;YouTube;#Fashion;Shorts;Canada;3986877;179971;22707;20886;Low
Post_3195;YouTube;#Fashion;Post;India;4576712;135578;31719;36180;Low
Post_3196;Instagram;#Fitness;Shorts;India;3228575;264811;27451;24414;High
Post_3197;Instagram;#Education;Reel;Australia;3413756;181553;21480;3465;Low
Post_3198;Twitter;#Fashion;Post;India;939606;232692;8846;36166;High
Post_3199;Instagram;#Dance;Post;Canada;1145849;287542;90299;42322;High
Post_3200;Twitter;#Challenge;Video;Canada;588305;355237;85558;1657;Medium
Post_3201;YouTube;#Fitness;Shorts;USA;3861892;47708;76578;37640;Low
Post_3202;Twitter;#Education;Post;Brazil;4427716;109062;80947;40554;High
Post_3203;YouTube;#Education;Video;UK;4806719;334394;46223;41057;Low
Post_3204;Twitter;#Dance;Live Stream;Canada;4814733;413922;85371;14507;High
Post_3205;TikTok;#Music;Tweet;Brazil;3946834;394401;54346;6258;Medium
Post_3206;YouTube;#Fashion;Video;Australia;1269726;270115;42913;11512;High
Post_3207;Twitter;#Tech;Post;UK;4079564;286423;76936;10893;Medium
Post_3208;Instagram;#Challenge;Post;India;4431107;465657;33665;5015;Medium
Post_3209;YouTube;#Challenge;Live Stream;Germany;4020489;25700;44736;49114;Low
Post_3210;Instagram;#Education;Video;Australia;2982515;223769;87424;11556;High
Post_3211;YouTube;#Viral;Video;USA;556692;349917;96965;6379;Low
Post_3212;Instagram;#Dance;Tweet;Germany;2487151;309174;3823;14068;High
Post_3213;Instagram;#Challenge;Live Stream;Germany;827453;98572;86466;22004;High
Post_3214;YouTube;#Music;Tweet;UK;724983;68237;29413;27681;Medium
Post_3215;Twitter;#Music;Video;UK;1468817;150762;99579;1486;High
Post_3216;YouTube;#Comedy;Shorts;UK;3186028;219247;83057;28304;Medium
Post_3217;TikTok;#Tech;Live Stream;Germany;4508915;87132;11145;1464;High
Post_3218;Instagram;#Viral;Video;USA;4397591;416382;88301;47488;Medium
Post_3219;YouTube;#Education;Post;Germany;3601578;471857;28736;45781;Medium
Post_3220;Twitter;#Viral;Video;USA;3841456;348089;61193;14943;High
Post_3221;YouTube;#Viral;Shorts;Brazil;1034261;195633;15859;20583;Low
Post_3222;Instagram;#Tech;Reel;Australia;604410;281512;29457;28963;Medium
Post_3223;YouTube;#Gaming;Post;USA;2028335;172803;2213;18377;Medium
Post_3224;Instagram;#Fashion;Video;India;4771704;282262;66844;16684;Low
Post_3225;YouTube;#Dance;Video;Brazil;3411739;218368;44457;4186;High
Post_3226;TikTok;#Gaming;Reel;Brazil;4076916;432821;9865;39288;Low
Post_3227;YouTube;#Education;Post;UK;2758264;432567;21030;35843;Medium
Post_3228;TikTok;#Fashion;Reel;Japan;3998415;388913;45669;9024;Medium
Post_3229;Twitter;#Comedy;Tweet;Brazil;1042784;488595;87749;45019;High
Post_3230;Instagram;#Education;Post;USA;4873492;97181;19120;23324;High
Post_3231;YouTube;#Tech;Post;India;975799;320442;87429;44516;Medium
Post_3232;Instagram;#Music;Reel;USA;1227035;90647;96551;30875;Medium
Post_3233;Instagram;#Challenge;Live Stream;Brazil;2940609;417021;8144;10445;Medium
Post_3234;Twitter;#Fashion;Live Stream;Germany;3088030;409248;48230;35140;Low
Post_3235;Twitter;#Viral;Post;India;1459533;280764;84256;47050;High
Post_3236;Instagram;#Tech;Video;Australia;4501262;376672;46465;42986;High
Post_3237;YouTube;#Fashion;Tweet;UK;2946718;101693;79172;11498;Medium
Post_3238;Twitter;#Music;Post;UK;925089;320317;16914;36993;High
Post_3239;Twitter;#Fashion;Post;India;1912431;337274;36656;4315;Medium
Post_3240;Instagram;#Fitness;Shorts;India;2023201;336333;92713;45633;Medium
Post_3241;Twitter;#Tech;Shorts;Australia;1254731;269272;7945;4628;Low
Post_3242;Twitter;#Viral;Live Stream;USA;4879682;37887;25829;5188;Low
Post_3243;Instagram;#Comedy;Video;UK;1316770;5074;20536;3832;Medium
Post_3244;YouTube;#Dance;Reel;India;2650048;201072;22798;18675;Medium
Post_3245;YouTube;#Viral;Post;Japan;4624315;433863;96742;4475;Low
Post_3246;TikTok;#Music;Reel;Australia;68419;10582;34672;9733;High
Post_3247;Instagram;#Education;Post;Brazil;4326229;246832;39479;26490;High
Post_3248;Twitter;#Education;Tweet;Canada;201981;55618;13695;20734;High
Post_3249;YouTube;#Comedy;Reel;Germany;3909577;263896;18776;34022;Low
Post_3250;YouTube;#Education;Video;Australia;4708328;342492;97455;25920;High
Post_3251;Instagram;#Music;Video;Canada;236875;74979;9432;26615;Low
Post_3252;Instagram;#Education;Reel;India;4566449;141902;86919;12914;Low
Post_3253;YouTube;#Fitness;Post;Germany;3893488;343733;96061;23115;High
Post_3254;TikTok;#Challenge;Live Stream;Australia;1788144;111600;71519;19673;High
Post_3255;YouTube;#Dance;Post;India;1573021;200432;97595;27975;Low
Post_3256;TikTok;#Fashion;Shorts;Germany;4567357;425285;64520;30298;Medium
Post_3257;YouTube;#Tech;Video;Australia;283090;227556;13764;23089;Low
Post_3258;Instagram;#Tech;Reel;Australia;276749;409709;41368;1705;Medium
Post_3259;Instagram;#Fitness;Live Stream;UK;2872146;421936;20418;15861;Medium
Post_3260;YouTube;#Tech;Tweet;Japan;1113796;223542;59380;36938;Low
Post_3261;YouTube;#Comedy;Tweet;USA;4769371;268114;34565;19572;Medium
Post_3262;Twitter;#Dance;Shorts;Brazil;3690550;66428;21959;21008;High
Post_3263;YouTube;#Viral;Reel;India;1841123;218186;94436;7059;Low
Post_3264;YouTube;#Viral;Live Stream;Japan;783895;430648;37387;35805;Low
Post_3265;Twitter;#Challenge;Reel;India;4139390;438609;12994;30472;Low
Post_3266;Instagram;#Gaming;Live Stream;Australia;4616223;304084;26970;23126;Low
Post_3267;Twitter;#Fitness;Post;UK;997408;90120;40959;39843;High
Post_3268;TikTok;#Gaming;Reel;Australia;4784006;167376;4736;32126;Low
Post_3269;TikTok;#Gaming;Reel;USA;3914797;416802;10726;45764;Medium
Post_3270;YouTube;#Education;Post;Canada;2438078;221150;60273;11048;Medium
Post_3271;TikTok;#Challenge;Reel;India;1499889;478518;92766;2125;High
Post_3272;Instagram;#Fashion;Reel;Germany;623920;217601;92282;15725;Low
Post_3273;TikTok;#Dance;Live Stream;UK;1304376;422027;65465;8210;Low
Post_3274;YouTube;#Challenge;Tweet;Germany;3050118;308745;51775;41998;Low
Post_3275;Instagram;#Tech;Post;Brazil;384054;131704;17338;882;Low
Post_3276;YouTube;#Education;Video;USA;2852085;87799;92729;24975;Low
Post_3277;TikTok;#Comedy;Reel;Canada;2786558;475485;53156;20811;Low
Post_3278;Twitter;#Comedy;Post;Brazil;195578;167756;43245;25540;High
Post_3279;Twitter;#Challenge;Shorts;Canada;1688397;281554;81408;45190;High
Post_3280;Instagram;#Fitness;Video;India;2036540;16738;9695;43757;High
Post_3281;YouTube;#Comedy;Reel;USA;4868393;221429;60644;13098;High
Post_3282;Twitter;#Dance;Post;Germany;2498626;195399;20484;14090;High
Post_3283;Instagram;#Education;Post;Canada;1020700;433852;77135;31850;High
Post_3284;TikTok;#Tech;Live Stream;Brazil;3269635;169488;24750;4980;Low
Post_3285;Instagram;#Viral;Live Stream;India;39781;423500;50945;34819;Low
Post_3286;Instagram;#Fashion;Post;Japan;97690;412823;75641;11702;Low
Post_3287;Twitter;#Viral;Post;Brazil;4481616;321584;22363;14884;Low
Post_3288;Twitter;#Education;Reel;Japan;3689048;104981;20957;19365;Low
Post_3289;Instagram;#Fashion;Shorts;Brazil;56401;377017;1123;49912;High
Post_3290;TikTok;#Gaming;Live Stream;Brazil;2798360;63857;99902;10497;High
Post_3291;Instagram;#Viral;Reel;Japan;1748866;327009;18316;21361;Medium
Post_3292;Twitter;#Dance;Video;India;787450;213237;54881;48926;Low
Post_3293;Instagram;#Fitness;Reel;Japan;4883378;87676;14621;26540;Medium
Post_3294;TikTok;#Music;Post;Japan;1377083;404947;83594;26447;Medium
Post_3295;Instagram;#Music;Video;Canada;1059321;458647;29080;38590;High
Post_3296;Twitter;#Gaming;Tweet;India;1304797;347996;28393;10689;Low
Post_3297;TikTok;#Dance;Live Stream;Germany;3129394;231607;32444;7906;Low
Post_3298;TikTok;#Education;Shorts;USA;769677;9101;7300;10748;High
Post_3299;TikTok;#Dance;Video;India;1251162;39272;23630;41190;Low
Post_3300;Twitter;#Music;Shorts;USA;3585274;111926;37753;10310;Medium
Post_3301;TikTok;#Challenge;Reel;UK;281292;238512;36261;47856;High
Post_3302;YouTube;#Dance;Live Stream;Brazil;2805305;306993;7673;3899;Medium
Post_3303;Instagram;#Challenge;Video;Germany;478538;205376;88710;8313;High
Post_3304;YouTube;#Gaming;Reel;Australia;3697282;441786;26015;42533;Medium
Post_3305;Twitter;#Dance;Shorts;Japan;2051565;493845;69739;920;Low
Post_3306;Instagram;#Comedy;Reel;Japan;3613144;231529;75728;6741;High
Post_3307;TikTok;#Fashion;Shorts;Germany;1605981;88443;19996;45032;Low
Post_3308;TikTok;#Gaming;Live Stream;Japan;2850412;274406;31047;30406;Low
Post_3309;TikTok;#Challenge;Video;Germany;1043395;134984;35106;42823;Medium
Post_3310;Instagram;#Fitness;Live Stream;Germany;1438981;309626;19111;19443;High
Post_3311;Instagram;#Viral;Live Stream;Brazil;478152;134611;34849;19291;Low
Post_3312;Twitter;#Tech;Shorts;Japan;1953776;361649;78420;29515;High
Post_3313;YouTube;#Viral;Live Stream;Brazil;1635786;455104;37331;18693;High
Post_3314;TikTok;#Viral;Reel;Brazil;3832572;378209;5033;40043;Medium
Post_3315;TikTok;#Viral;Tweet;Canada;1331460;406251;21371;13908;High
Post_3316;Twitter;#Tech;Reel;Australia;3815471;51239;41476;48395;High
Post_3317;Twitter;#Comedy;Live Stream;UK;2335176;375163;10621;27566;High
Post_3318;Instagram;#Education;Reel;Canada;812354;499312;94311;6281;Low
Post_3319;YouTube;#Challenge;Reel;Canada;1826169;241725;85264;17323;Medium
Post_3320;Instagram;#Music;Post;UK;2537706;119745;44035;24671;High
Post_3321;YouTube;#Fitness;Live Stream;Germany;3932748;87418;69326;40766;Low
Post_3322;YouTube;#Fitness;Post;India;4542259;260423;7198;14245;Medium
Post_3323;TikTok;#Tech;Tweet;Brazil;3546258;423159;10438;983;Medium
Post_3324;YouTube;#Music;Shorts;India;4070231;349435;15210;11363;Medium
Post_3325;Instagram;#Dance;Shorts;UK;133501;499664;49136;9299;Low
Post_3326;YouTube;#Challenge;Tweet;Germany;4322144;73237;48965;16499;High
Post_3327;Instagram;#Education;Post;USA;2470375;91574;67902;15922;Low
Post_3328;Twitter;#Music;Video;UK;142941;276752;69452;37422;Medium
Post_3329;YouTube;#Challenge;Live Stream;Brazil;2041537;129066;16337;23221;Medium
Post_3330;TikTok;#Tech;Shorts;India;1188268;460471;79903;19165;High
Post_3331;Instagram;#Dance;Video;Canada;2994745;447160;13987;33907;Low
Post_3332;TikTok;#Comedy;Video;Australia;3568414;383162;46613;19654;Medium
Post_3333;Twitter;#Viral;Post;Japan;1693404;4215;40958;34938;Medium
Post_3334;Twitter;#Fitness;Live Stream;Brazil;467867;160629;19177;37369;Medium
Post_3335;Instagram;#Tech;Post;Germany;2875293;19233;44540;47447;Low
Post_3336;TikTok;#Fitness;Tweet;Germany;2618940;346257;43800;19065;High
Post_3337;Twitter;#Dance;Tweet;UK;4768756;256086;82449;1031;High
Post_3338;Twitter;#Fashion;Tweet;USA;4410251;71562;5400;5899;Medium
Post_3339;TikTok;#Fashion;Video;India;314380;381858;20552;7705;High
Post_3340;Twitter;#Gaming;Tweet;Japan;2386028;156812;98830;38728;Low
Post_3341;TikTok;#Dance;Live Stream;Brazil;3321611;491842;23554;45190;Low
Post_3342;YouTube;#Fashion;Shorts;USA;3494450;476260;92683;40176;Low
Post_3343;Twitter;#Gaming;Post;Brazil;3503879;339897;81012;46662;Medium
Post_3344;TikTok;#Music;Live Stream;Australia;4335992;62946;46878;853;Low
Post_3345;TikTok;#Comedy;Tweet;Japan;1159220;343953;14008;6385;Medium
Post_3346;TikTok;#Fitness;Post;UK;2830681;414830;64316;11743;Low
Post_3347;TikTok;#Comedy;Tweet;India;891861;222648;81518;14286;High
Post_3348;Instagram;#Music;Shorts;Australia;2229517;223788;28338;14001;High
Post_3349;Instagram;#Challenge;Tweet;Japan;4454713;55437;78284;10261;Low
Post_3350;YouTube;#Challenge;Post;Germany;3517027;442021;75721;17053;Medium
Post_3351;YouTube;#Fashion;Reel;Brazil;2555232;22683;19211;731;Medium
Post_3352;Instagram;#Viral;Shorts;Brazil;2607404;75633;52102;12416;High
Post_3353;TikTok;#Comedy;Live Stream;UK;387046;240559;15013;4022;Medium
Post_3354;Instagram;#Challenge;Tweet;UK;3561125;94613;21873;47524;Medium
Post_3355;Twitter;#Gaming;Post;USA;1915575;99877;37503;46295;High
Post_3356;Instagram;#Music;Reel;Canada;3725186;349303;22384;21451;Low
Post_3357;YouTube;#Music;Shorts;India;3586750;163309;99334;48057;Medium
Post_3358;YouTube;#Fitness;Reel;UK;1757464;456820;93107;5984;Medium
Post_3359;YouTube;#Comedy;Shorts;Canada;3725746;439425;16142;31690;Low
Post_3360;Twitter;#Comedy;Reel;Japan;2179942;422339;726;4809;Medium
Post_3361;TikTok;#Dance;Video;Japan;2454286;354703;79037;15832;High
Post_3362;Instagram;#Comedy;Post;Japan;1722355;236274;45770;40757;Low
Post_3363;YouTube;#Fitness;Reel;Canada;1886158;159864;50509;17527;Medium
Post_3364;Instagram;#Music;Shorts;Brazil;2411833;294331;39137;41720;High
Post_3365;Instagram;#Tech;Reel;Brazil;528143;357050;25187;1365;Medium
Post_3366;TikTok;#Gaming;Reel;India;1606741;308802;18650;24236;High
Post_3367;Instagram;#Gaming;Post;Japan;1252622;38532;98666;12777;Low
Post_3368;YouTube;#Challenge;Tweet;USA;3033929;183527;74350;10565;Low
Post_3369;TikTok;#Fitness;Tweet;USA;2801491;114130;35159;17982;Low
Post_3370;YouTube;#Tech;Post;Brazil;2337854;207836;53641;4400;High
Post_3371;Instagram;#Music;Shorts;Brazil;1405761;376444;44939;49230;Low
Post_3372;TikTok;#Tech;Video;Japan;1042317;269878;29285;42348;Medium
Post_3373;YouTube;#Viral;Post;Australia;4807013;465489;41804;24827;Low
Post_3374;Twitter;#Fitness;Live Stream;USA;2367995;450601;77964;10111;Low
Post_3375;Instagram;#Viral;Live Stream;USA;955722;315687;77050;46526;Medium
Post_3376;Instagram;#Fitness;Live Stream;USA;153498;362887;45894;46622;High
Post_3377;TikTok;#Music;Reel;India;4931757;144977;90468;7093;Medium
Post_3378;Instagram;#Music;Reel;UK;2184869;12871;32688;47224;Medium
Post_3379;YouTube;#Viral;Live Stream;Germany;2339949;121903;24944;33945;Low
Post_3380;TikTok;#Education;Post;Japan;3166440;137101;16256;37449;High
Post_3381;TikTok;#Fashion;Reel;Canada;4398635;277525;1448;43645;Medium
Post_3382;Twitter;#Comedy;Shorts;Australia;3945023;265975;87534;28078;Medium
Post_3383;Twitter;#Education;Live Stream;India;1077987;76579;48878;18605;Medium
Post_3384;Instagram;#Viral;Live Stream;Japan;3661315;389654;63439;49862;Medium
Post_3385;Instagram;#Comedy;Post;USA;1663117;471900;960;24601;Low
Post_3386;Instagram;#Fitness;Tweet;UK;1322682;185370;26878;19908;Medium
Post_3387;YouTube;#Gaming;Post;India;4927642;277064;78365;31902;Medium
Post_3388;YouTube;#Viral;Live Stream;USA;1902123;407452;53872;49399;High
Post_3389;Twitter;#Gaming;Tweet;UK;108003;61573;84514;16464;Medium
Post_3390;Instagram;#Challenge;Tweet;UK;1890827;110536;55270;12779;Medium
Post_3391;YouTube;#Education;Live Stream;Canada;4748216;246709;68731;18537;Medium
Post_3392;YouTube;#Tech;Post;Canada;1145812;399549;44531;22800;Low
Post_3393;TikTok;#Dance;Tweet;India;4621186;175590;67235;11738;High
Post_3394;TikTok;#Fashion;Reel;UK;4197429;436646;82483;46844;High
Post_3395;TikTok;#Fashion;Shorts;India;4577755;342839;82420;6066;Low
Post_3396;Instagram;#Tech;Live Stream;USA;4053392;221994;56470;5057;Low
Post_3397;YouTube;#Fitness;Shorts;USA;968000;222736;58242;26124;Medium
Post_3398;Instagram;#Gaming;Live Stream;Canada;4530813;129661;92531;42840;Medium
